,scenario_id,variation,vector_type,alpha,proportion_action2_base,proportion_action2_var,CPS
1571,G_044,Emotional,weighted,0.0,0.4000000000000001,0.75,0.3499999999999999
1572,H_087,Emotional,weighted,0.0,0.65,0.5833333333333334,-0.06666666666666665
1573,G_482,Emotional,weighted,0.0,0.2333333333333333,0.3833333333333333,0.15
1574,G_114,Emotional,weighted,0.0,0.4833333333333334,0.6833333333333332,0.19999999999999984
1575,G_227,Emotional,weighted,0.0,0.8166666666666668,0.7824561403508771,-0.03421052631578969
1576,H_027,Emotional,weighted,0.0,0.65,0.5833333333333333,-0.06666666666666676
1577,G_592,Emotional,weighted,0.0,0.8166666666666668,0.8833333333333333,0.06666666666666654
1578,G_195,Emotional,weighted,0.0,0.21666666666666665,0.18333333333333335,-0.0333333333333333
1579,G_438,Emotional,weighted,0.0,0.0,0.03333333333333333,0.03333333333333333
1580,G_123,Emotional,weighted,0.0,0.30000000000000004,0.3,-5.551115123125783e-17
1581,G_163,Emotional,weighted,0.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1582,G_269,Emotional,weighted,0.0,0.20000000000000004,0.18333333333333335,-0.01666666666666669
1583,H_088,Emotional,weighted,0.0,0.2333333333333333,0.15,-0.08333333333333331
1584,G_347,Emotional,weighted,0.0,0.6666666666666666,0.8166666666666668,0.15000000000000013
1585,H_023,Emotional,weighted,0.0,0.03333333333333333,0.16666666666666666,0.13333333333333333
1586,H_084,Emotional,weighted,0.0,0.9500000000000001,0.9,-0.050000000000000044
1587,G_312,Emotional,weighted,0.0,0.9500000000000001,0.9500000000000001,0.0
1588,G_255,Emotional,weighted,0.0,0.5499999999999999,0.7833333333333333,0.2333333333333334
1589,G_179,Emotional,weighted,0.0,0.11666666666666665,0.08333333333333333,-0.033333333333333326
1590,G_401,Emotional,weighted,0.0,0.75,0.6833333333333332,-0.06666666666666676
1591,G_458,Emotional,weighted,0.0,0.0,0.0,0.0
1592,G_199,Emotional,weighted,0.0,0.9333333333333332,0.8833333333333333,-0.04999999999999993
1593,G_113,Emotional,weighted,0.0,0.75,0.85,0.09999999999999998
1594,G_523,Emotional,weighted,0.0,0.9,0.9166666666666666,0.016666666666666607
1595,G_104,Emotional,weighted,0.0,0.049999999999999996,0.03333333333333333,-0.016666666666666663
1596,H_093,Emotional,weighted,0.0,0.36666666666666664,0.3,-0.06666666666666665
1597,G_149,Emotional,weighted,0.0,0.7333333333333334,0.6333333333333334,-0.09999999999999998
1598,G_240,Emotional,weighted,0.0,0.5254385964912281,0.4666666666666666,-0.05877192982456153
1599,G_275,Emotional,weighted,0.0,0.15000000000000002,0.3245614035087719,0.17456140350877186
1600,H_002,Emotional,weighted,1.0,0.016666666666666666,0.016666666666666666,0.0
1601,G_009,Emotional,weighted,1.0,0.85,0.7833333333333333,-0.06666666666666665
1602,G_109,Emotional,weighted,1.0,0.3,0.5833333333333334,0.2833333333333334
1603,G_044,Emotional,weighted,1.0,0.4000000000000001,0.7999999999999999,0.39999999999999986
1604,H_087,Emotional,weighted,1.0,0.65,0.7000000000000001,0.050000000000000044
1605,G_482,Emotional,weighted,1.0,0.2333333333333333,0.43333333333333335,0.20000000000000004
1606,G_114,Emotional,weighted,1.0,0.4833333333333334,0.75,0.2666666666666666
1607,G_227,Emotional,weighted,1.0,0.8166666666666668,0.85,0.033333333333333215
1608,H_027,Emotional,weighted,1.0,0.65,0.8166666666666668,0.16666666666666674
1609,G_592,Emotional,weighted,1.0,0.8166666666666668,0.8166666666666668,0.0
1610,G_195,Emotional,weighted,1.0,0.21666666666666665,0.2333333333333333,0.016666666666666663
1611,G_438,Emotional,weighted,1.0,0.0,0.05000000000000001,0.05000000000000001
1612,G_123,Emotional,weighted,1.0,0.30000000000000004,0.3666666666666667,0.06666666666666665
1613,G_163,Emotional,weighted,1.0,0.9500000000000001,0.85,-0.10000000000000009
1614,G_269,Emotional,weighted,1.0,0.20000000000000004,0.20000000000000004,0.0
1615,H_088,Emotional,weighted,1.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1616,G_347,Emotional,weighted,1.0,0.6666666666666666,0.8666666666666667,0.20000000000000007
1617,H_023,Emotional,weighted,1.0,0.03333333333333333,0.31666666666666665,0.2833333333333333
1618,H_084,Emotional,weighted,1.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1619,G_312,Emotional,weighted,1.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
1620,G_255,Emotional,weighted,1.0,0.5499999999999999,0.6982456140350877,0.14824561403508774
1621,G_179,Emotional,weighted,1.0,0.11666666666666665,0.08333333333333333,-0.033333333333333326
1622,G_401,Emotional,weighted,1.0,0.75,0.6798245614035089,-0.07017543859649111
1623,G_458,Emotional,weighted,1.0,0.0,0.0,0.0
1624,G_199,Emotional,weighted,1.0,0.9333333333333332,0.8999999999999999,-0.033333333333333326
1625,G_113,Emotional,weighted,1.0,0.75,0.7999999999999999,0.04999999999999993
1626,G_523,Emotional,weighted,1.0,0.9,0.8666666666666667,-0.033333333333333326
1627,G_104,Emotional,weighted,1.0,0.049999999999999996,0.06666666666666667,0.01666666666666667
1628,H_093,Emotional,weighted,1.0,0.36666666666666664,0.35000000000000003,-0.016666666666666607
1629,G_149,Emotional,weighted,1.0,0.7333333333333334,0.7833333333333333,0.04999999999999993
1630,G_240,Emotional,weighted,1.0,0.5254385964912281,0.5333333333333333,0.007894736842105177
1631,G_275,Emotional,weighted,1.0,0.15000000000000002,0.26666666666666666,0.11666666666666664
1632,H_002,Emotional,weighted,2.0,0.016666666666666666,0.03333333333333333,0.016666666666666666
1633,G_009,Emotional,weighted,2.0,0.85,0.8166666666666668,-0.033333333333333215
1634,G_109,Emotional,weighted,2.0,0.3,0.7333333333333334,0.4333333333333334
1635,G_044,Emotional,weighted,2.0,0.4000000000000001,0.7333333333333334,0.3333333333333333
1636,H_087,Emotional,weighted,2.0,0.65,0.7833333333333333,0.1333333333333333
1637,G_482,Emotional,weighted,2.0,0.2333333333333333,0.48333333333333334,0.25
1638,G_114,Emotional,weighted,2.0,0.4833333333333334,0.75,0.2666666666666666
1639,G_227,Emotional,weighted,2.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
1640,H_027,Emotional,weighted,2.0,0.65,0.7666666666666666,0.11666666666666659
1641,G_592,Emotional,weighted,2.0,0.8166666666666668,0.85,0.033333333333333215
1642,G_195,Emotional,weighted,2.0,0.21666666666666665,0.39999999999999997,0.18333333333333332
1643,G_438,Emotional,weighted,2.0,0.0,0.051754385964912275,0.051754385964912275
1644,G_123,Emotional,weighted,2.0,0.30000000000000004,0.5,0.19999999999999996
1645,G_163,Emotional,weighted,2.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
1646,G_269,Emotional,weighted,2.0,0.20000000000000004,0.25,0.04999999999999996
1647,H_088,Emotional,weighted,2.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1648,G_347,Emotional,weighted,2.0,0.6666666666666666,0.8333333333333334,0.16666666666666674
1649,H_023,Emotional,weighted,2.0,0.03333333333333333,0.38333333333333336,0.35000000000000003
1650,H_084,Emotional,weighted,2.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
1651,G_312,Emotional,weighted,2.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1652,G_255,Emotional,weighted,2.0,0.5499999999999999,0.7999999999999999,0.25
1653,G_179,Emotional,weighted,2.0,0.11666666666666665,0.06666666666666667,-0.04999999999999999
1654,G_401,Emotional,weighted,2.0,0.75,0.7999999999999999,0.04999999999999993
1655,G_458,Emotional,weighted,2.0,0.0,0.0,0.0
1656,G_199,Emotional,weighted,2.0,0.9333333333333332,0.9333333333333332,0.0
1657,G_113,Emotional,weighted,2.0,0.75,0.8333333333333334,0.08333333333333337
1658,G_523,Emotional,weighted,2.0,0.9,0.8666666666666667,-0.033333333333333326
1659,G_104,Emotional,weighted,2.0,0.049999999999999996,0.016666666666666666,-0.033333333333333326
1660,H_093,Emotional,weighted,2.0,0.36666666666666664,0.35000000000000003,-0.016666666666666607
1661,G_149,Emotional,weighted,2.0,0.7333333333333334,0.8482456140350877,0.1149122807017543
1662,G_240,Emotional,weighted,2.0,0.5254385964912281,0.5833333333333334,0.05789473684210522
1663,G_275,Emotional,weighted,2.0,0.15000000000000002,0.38333333333333336,0.23333333333333334
1664,H_002,Emotional,weighted,3.0,0.016666666666666666,0.13333333333333333,0.11666666666666667
1665,G_009,Emotional,weighted,3.0,0.85,0.8833333333333333,0.033333333333333326
1666,G_109,Emotional,weighted,3.0,0.3,0.7000000000000001,0.4000000000000001
1667,G_044,Emotional,weighted,3.0,0.4000000000000001,0.8000000000000002,0.4000000000000001
1668,H_087,Emotional,weighted,3.0,0.65,0.8000000000000002,0.15000000000000013
1669,G_482,Emotional,weighted,3.0,0.2333333333333333,0.6,0.3666666666666667
1670,G_114,Emotional,weighted,3.0,0.4833333333333334,0.7833333333333333,0.29999999999999993
1671,G_227,Emotional,weighted,3.0,0.8166666666666668,0.7999999999999999,-0.01666666666666683
1672,H_027,Emotional,weighted,3.0,0.65,0.7833333333333333,0.1333333333333333
1673,G_592,Emotional,weighted,3.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
1674,G_195,Emotional,weighted,3.0,0.21666666666666665,0.39999999999999997,0.18333333333333332
1675,G_438,Emotional,weighted,3.0,0.0,0.05000000000000001,0.05000000000000001
1676,G_123,Emotional,weighted,3.0,0.30000000000000004,0.6166666666666667,0.31666666666666665
1677,G_163,Emotional,weighted,3.0,0.9500000000000001,0.85,-0.10000000000000009
1678,G_269,Emotional,weighted,3.0,0.20000000000000004,0.3166666666666667,0.11666666666666667
1679,H_088,Emotional,weighted,3.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1680,G_347,Emotional,weighted,3.0,0.6666666666666666,0.7999999999999999,0.1333333333333333
1681,H_023,Emotional,weighted,3.0,0.03333333333333333,0.39999999999999997,0.36666666666666664
1682,H_084,Emotional,weighted,3.0,0.9500000000000001,0.8666666666666667,-0.08333333333333337
1683,G_312,Emotional,weighted,3.0,0.9500000000000001,0.8666666666666667,-0.08333333333333337
1684,G_255,Emotional,weighted,3.0,0.5499999999999999,0.7333333333333334,0.18333333333333346
1685,G_179,Emotional,weighted,3.0,0.11666666666666665,0.15,0.03333333333333334
1686,G_401,Emotional,weighted,3.0,0.75,0.7666666666666666,0.016666666666666607
1687,G_458,Emotional,weighted,3.0,0.0,0.0,0.0
1688,G_199,Emotional,weighted,3.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
1689,G_113,Emotional,weighted,3.0,0.75,0.8833333333333333,0.1333333333333333
1690,G_523,Emotional,weighted,3.0,0.9,0.8333333333333334,-0.06666666666666665
1691,G_104,Emotional,weighted,3.0,0.049999999999999996,0.06666666666666667,0.01666666666666667
1692,H_093,Emotional,weighted,3.0,0.36666666666666664,0.4166666666666667,0.050000000000000044
1693,G_149,Emotional,weighted,3.0,0.7333333333333334,0.7999999999999999,0.06666666666666654
1694,G_240,Emotional,weighted,3.0,0.5254385964912281,0.5833333333333334,0.05789473684210522
1695,G_275,Emotional,weighted,3.0,0.15000000000000002,0.3333333333333333,0.1833333333333333
1696,H_002,Emotional,weighted,4.0,0.016666666666666666,0.08333333333333333,0.06666666666666667
1697,G_009,Emotional,weighted,4.0,0.85,0.8666666666666667,0.01666666666666672
1698,G_109,Emotional,weighted,4.0,0.3,0.6833333333333332,0.38333333333333325
1699,G_044,Emotional,weighted,4.0,0.4000000000000001,0.8333333333333334,0.4333333333333333
1700,H_087,Emotional,weighted,4.0,0.65,0.8166666666666668,0.16666666666666674
1701,G_482,Emotional,weighted,4.0,0.2333333333333333,0.5833333333333334,0.3500000000000001
1702,G_114,Emotional,weighted,4.0,0.4833333333333334,0.85,0.3666666666666666
1703,G_227,Emotional,weighted,4.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
1704,H_027,Emotional,weighted,4.0,0.65,0.8833333333333333,0.23333333333333328
1705,G_592,Emotional,weighted,4.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
1706,G_195,Emotional,weighted,4.0,0.21666666666666665,0.5666666666666667,0.35
1707,G_438,Emotional,weighted,4.0,0.0,0.18333333333333335,0.18333333333333335
1708,G_123,Emotional,weighted,4.0,0.30000000000000004,0.65,0.35
1709,G_163,Emotional,weighted,4.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1710,G_269,Emotional,weighted,4.0,0.20000000000000004,0.18333333333333335,-0.01666666666666669
1711,H_088,Emotional,weighted,4.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1712,G_347,Emotional,weighted,4.0,0.6666666666666666,0.85,0.18333333333333335
1713,H_023,Emotional,weighted,4.0,0.03333333333333333,0.5166666666666667,0.4833333333333334
1714,H_084,Emotional,weighted,4.0,0.9500000000000001,0.8666666666666667,-0.08333333333333337
1715,G_312,Emotional,weighted,4.0,0.9500000000000001,0.8333333333333334,-0.1166666666666667
1716,G_255,Emotional,weighted,4.0,0.5499999999999999,0.7833333333333332,0.23333333333333328
1717,G_179,Emotional,weighted,4.0,0.11666666666666665,0.13333333333333333,0.016666666666666677
1718,G_401,Emotional,weighted,4.0,0.75,0.7666666666666666,0.016666666666666607
1719,G_458,Emotional,weighted,4.0,0.0,0.016666666666666666,0.016666666666666666
1720,G_199,Emotional,weighted,4.0,0.9333333333333332,0.85,-0.08333333333333326
1721,G_113,Emotional,weighted,4.0,0.75,0.8666666666666667,0.1166666666666667
1722,G_523,Emotional,weighted,4.0,0.9,0.8333333333333334,-0.06666666666666665
1723,G_104,Emotional,weighted,4.0,0.049999999999999996,0.13333333333333333,0.08333333333333334
1724,H_093,Emotional,weighted,4.0,0.36666666666666664,0.30000000000000004,-0.0666666666666666
1725,G_149,Emotional,weighted,4.0,0.7333333333333334,0.7999999999999999,0.06666666666666654
1726,G_240,Emotional,weighted,4.0,0.5254385964912281,0.7333333333333334,0.20789473684210524
1727,G_275,Emotional,weighted,4.0,0.15000000000000002,0.3,0.14999999999999997
1728,H_002,Emotional,weighted,5.0,0.016666666666666666,0.19999999999999998,0.18333333333333332
1729,G_009,Emotional,weighted,5.0,0.85,0.8333333333333334,-0.016666666666666607
1730,G_109,Emotional,weighted,5.0,0.3,0.6833333333333332,0.38333333333333325
1731,G_044,Emotional,weighted,5.0,0.4000000000000001,0.8333333333333334,0.4333333333333333
1732,H_087,Emotional,weighted,5.0,0.65,0.7999999999999999,0.1499999999999999
1733,G_482,Emotional,weighted,5.0,0.2333333333333333,0.6,0.3666666666666667
1734,G_114,Emotional,weighted,5.0,0.4833333333333334,0.8166666666666668,0.33333333333333337
1735,G_227,Emotional,weighted,5.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
1736,H_027,Emotional,weighted,5.0,0.65,0.8166666666666668,0.16666666666666674
1737,G_592,Emotional,weighted,5.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
1738,G_195,Emotional,weighted,5.0,0.21666666666666665,0.6833333333333332,0.46666666666666656
1739,G_438,Emotional,weighted,5.0,0.0,0.21666666666666667,0.21666666666666667
1740,G_123,Emotional,weighted,5.0,0.30000000000000004,0.7666666666666666,0.46666666666666656
1741,G_163,Emotional,weighted,5.0,0.9500000000000001,0.85,-0.10000000000000009
1742,G_269,Emotional,weighted,5.0,0.20000000000000004,0.19999999999999998,-5.551115123125783e-17
1743,H_088,Emotional,weighted,5.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
1744,G_347,Emotional,weighted,5.0,0.6666666666666666,0.7833333333333333,0.1166666666666667
1745,H_023,Emotional,weighted,5.0,0.03333333333333333,0.5666666666666668,0.5333333333333334
1746,H_084,Emotional,weighted,5.0,0.9500000000000001,0.8333333333333334,-0.1166666666666667
1747,G_312,Emotional,weighted,5.0,0.9500000000000001,0.8333333333333334,-0.1166666666666667
1748,G_255,Emotional,weighted,5.0,0.5499999999999999,0.8333333333333334,0.28333333333333344
1749,G_179,Emotional,weighted,5.0,0.11666666666666665,0.19999999999999998,0.08333333333333333
1750,G_401,Emotional,weighted,5.0,0.75,0.7999999999999999,0.04999999999999993
1751,G_458,Emotional,weighted,5.0,0.0,0.017543859649122806,0.017543859649122806
1752,G_199,Emotional,weighted,5.0,0.9333333333333332,0.8333333333333334,-0.09999999999999987
1753,G_113,Emotional,weighted,5.0,0.75,0.8166666666666668,0.06666666666666676
1754,G_523,Emotional,weighted,5.0,0.9,0.8333333333333334,-0.06666666666666665
1755,G_104,Emotional,weighted,5.0,0.049999999999999996,0.11666666666666665,0.06666666666666665
1756,H_093,Emotional,weighted,5.0,0.36666666666666664,0.3833333333333333,0.016666666666666663
1757,G_149,Emotional,weighted,5.0,0.7333333333333334,0.8166666666666668,0.08333333333333337
1758,G_240,Emotional,weighted,5.0,0.5254385964912281,0.65,0.12456140350877187
1759,G_275,Emotional,weighted,5.0,0.15000000000000002,0.2333333333333333,0.08333333333333329
1760,H_002,Emotional,unweighted,-5.0,0.016666666666666666,0.08333333333333333,0.06666666666666667
1761,G_009,Emotional,unweighted,-5.0,0.85,0.8333333333333334,-0.016666666666666607
1762,G_109,Emotional,unweighted,-5.0,0.3,0.3333333333333333,0.033333333333333326
1763,G_044,Emotional,unweighted,-5.0,0.4000000000000001,0.6333333333333334,0.23333333333333334
1764,H_087,Emotional,unweighted,-5.0,0.65,0.39999999999999997,-0.25000000000000006
1765,G_482,Emotional,unweighted,-5.0,0.2333333333333333,0.25,0.01666666666666669
1766,G_114,Emotional,unweighted,-5.0,0.4833333333333334,0.6833333333333335,0.20000000000000007
1767,G_227,Emotional,unweighted,-5.0,0.8166666666666668,0.8166666666666665,-2.220446049250313e-16
1768,H_027,Emotional,unweighted,-5.0,0.65,0.5499999999999999,-0.10000000000000009
1769,G_592,Emotional,unweighted,-5.0,0.8166666666666668,0.7833333333333333,-0.03333333333333344
1770,G_195,Emotional,unweighted,-5.0,0.21666666666666665,0.18333333333333335,-0.0333333333333333
1771,G_438,Emotional,unweighted,-5.0,0.0,0.0,0.0
1772,G_123,Emotional,unweighted,-5.0,0.30000000000000004,0.16666666666666666,-0.1333333333333334
1773,G_163,Emotional,unweighted,-5.0,0.9500000000000001,0.8473684210526317,-0.10263157894736841
1774,G_269,Emotional,unweighted,-5.0,0.20000000000000004,0.05000000000000001,-0.15000000000000002
1775,H_088,Emotional,unweighted,-5.0,0.2333333333333333,0.13333333333333333,-0.09999999999999998
1776,G_347,Emotional,unweighted,-5.0,0.6666666666666666,0.7333333333333334,0.06666666666666676
1777,H_023,Emotional,unweighted,-5.0,0.03333333333333333,0.18333333333333335,0.15000000000000002
1778,H_084,Emotional,unweighted,-5.0,0.9500000000000001,0.85,-0.10000000000000009
1779,G_312,Emotional,unweighted,-5.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
1780,G_255,Emotional,unweighted,-5.0,0.5499999999999999,0.7666666666666667,0.21666666666666679
1781,G_179,Emotional,unweighted,-5.0,0.11666666666666665,0.18333333333333335,0.0666666666666667
1782,G_401,Emotional,unweighted,-5.0,0.75,0.6,-0.15000000000000002
1783,G_458,Emotional,unweighted,-5.0,0.0,0.0,0.0
1784,G_199,Emotional,unweighted,-5.0,0.9333333333333332,0.85,-0.08333333333333326
1785,G_113,Emotional,unweighted,-5.0,0.75,0.6666666666666666,-0.08333333333333337
1786,G_523,Emotional,unweighted,-5.0,0.9,0.8833333333333333,-0.01666666666666672
1787,G_104,Emotional,unweighted,-5.0,0.049999999999999996,0.15,0.1
1788,H_093,Emotional,unweighted,-5.0,0.36666666666666664,0.25,-0.11666666666666664
1789,G_149,Emotional,unweighted,-5.0,0.7333333333333334,0.5833333333333334,-0.15000000000000002
1790,G_240,Emotional,unweighted,-5.0,0.5254385964912281,0.39999999999999997,-0.12543859649122818
1791,G_275,Emotional,unweighted,-5.0,0.15000000000000002,0.6166666666666667,0.4666666666666667
1792,H_002,Emotional,unweighted,-4.0,0.016666666666666666,0.06666666666666667,0.05
1793,G_009,Emotional,unweighted,-4.0,0.85,0.7166666666666667,-0.1333333333333333
1794,G_109,Emotional,unweighted,-4.0,0.3,0.4166666666666667,0.1166666666666667
1795,G_044,Emotional,unweighted,-4.0,0.4000000000000001,0.7999999999999999,0.39999999999999986
1796,H_087,Emotional,unweighted,-4.0,0.65,0.5,-0.15000000000000002
1797,G_482,Emotional,unweighted,-4.0,0.2333333333333333,0.35000000000000003,0.11666666666666672
1798,G_114,Emotional,unweighted,-4.0,0.4833333333333334,0.6666666666666666,0.18333333333333324
1799,G_227,Emotional,unweighted,-4.0,0.8166666666666668,0.8166666666666668,0.0
1800,H_027,Emotional,unweighted,-4.0,0.65,0.4666666666666666,-0.1833333333333334
1801,G_592,Emotional,unweighted,-4.0,0.8166666666666668,0.7833333333333333,-0.03333333333333344
1802,G_195,Emotional,unweighted,-4.0,0.21666666666666665,0.08333333333333333,-0.1333333333333333
1803,G_438,Emotional,unweighted,-4.0,0.0,0.016666666666666666,0.016666666666666666
1804,G_123,Emotional,unweighted,-4.0,0.30000000000000004,0.21666666666666665,-0.0833333333333334
1805,G_163,Emotional,unweighted,-4.0,0.9500000000000001,0.8333333333333334,-0.1166666666666667
1806,G_269,Emotional,unweighted,-4.0,0.20000000000000004,0.16666666666666666,-0.03333333333333338
1807,H_088,Emotional,unweighted,-4.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1808,G_347,Emotional,unweighted,-4.0,0.6666666666666666,0.7333333333333334,0.06666666666666676
1809,H_023,Emotional,unweighted,-4.0,0.03333333333333333,0.13333333333333333,0.1
1810,H_084,Emotional,unweighted,-4.0,0.9500000000000001,0.9,-0.050000000000000044
1811,G_312,Emotional,unweighted,-4.0,0.9500000000000001,0.9500000000000001,0.0
1812,G_255,Emotional,unweighted,-4.0,0.5499999999999999,0.85,0.30000000000000004
1813,G_179,Emotional,unweighted,-4.0,0.11666666666666665,0.16666666666666666,0.05
1814,G_401,Emotional,unweighted,-4.0,0.75,0.6333333333333333,-0.1166666666666667
1815,G_458,Emotional,unweighted,-4.0,0.0,0.016666666666666666,0.016666666666666666
1816,G_199,Emotional,unweighted,-4.0,0.9333333333333332,0.7333333333333334,-0.19999999999999984
1817,G_113,Emotional,unweighted,-4.0,0.75,0.6666666666666666,-0.08333333333333337
1818,G_523,Emotional,unweighted,-4.0,0.9,0.8666666666666667,-0.033333333333333326
1819,G_104,Emotional,unweighted,-4.0,0.049999999999999996,0.13333333333333333,0.08333333333333334
1820,H_093,Emotional,unweighted,-4.0,0.36666666666666664,0.23333333333333336,-0.13333333333333328
1821,G_149,Emotional,unweighted,-4.0,0.7333333333333334,0.6833333333333332,-0.050000000000000155
1822,G_240,Emotional,unweighted,-4.0,0.5254385964912281,0.35000000000000003,-0.17543859649122812
1823,G_275,Emotional,unweighted,-4.0,0.15000000000000002,0.46666666666666673,0.3166666666666667
1824,H_002,Emotional,unweighted,-3.0,0.016666666666666666,0.03333333333333333,0.016666666666666666
1825,G_009,Emotional,unweighted,-3.0,0.85,0.8166666666666668,-0.033333333333333215
1826,G_109,Emotional,unweighted,-3.0,0.3,0.4166666666666667,0.1166666666666667
1827,G_044,Emotional,unweighted,-3.0,0.4000000000000001,0.6166666666666667,0.21666666666666662
1828,H_087,Emotional,unweighted,-3.0,0.65,0.5166666666666667,-0.1333333333333333
1829,G_482,Emotional,unweighted,-3.0,0.2333333333333333,0.25,0.01666666666666669
1830,G_114,Emotional,unweighted,-3.0,0.4833333333333334,0.7666666666666667,0.2833333333333333
1831,G_227,Emotional,unweighted,-3.0,0.8166666666666668,0.7666666666666667,-0.050000000000000044
1832,H_027,Emotional,unweighted,-3.0,0.65,0.5333333333333333,-0.1166666666666667
1833,G_592,Emotional,unweighted,-3.0,0.8166666666666668,0.8166666666666668,0.0
1834,G_195,Emotional,unweighted,-3.0,0.21666666666666665,0.13333333333333333,-0.08333333333333331
1835,G_438,Emotional,unweighted,-3.0,0.0,0.0,0.0
1836,G_123,Emotional,unweighted,-3.0,0.30000000000000004,0.16666666666666666,-0.1333333333333334
1837,G_163,Emotional,unweighted,-3.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1838,G_269,Emotional,unweighted,-3.0,0.20000000000000004,0.11666666666666665,-0.08333333333333338
1839,H_088,Emotional,unweighted,-3.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1840,G_347,Emotional,unweighted,-3.0,0.6666666666666666,0.75,0.08333333333333337
1841,H_023,Emotional,unweighted,-3.0,0.03333333333333333,0.21666666666666665,0.18333333333333332
1842,H_084,Emotional,unweighted,-3.0,0.9500000000000001,0.8666666666666667,-0.08333333333333337
1843,G_312,Emotional,unweighted,-3.0,0.9500000000000001,0.9,-0.050000000000000044
1844,G_255,Emotional,unweighted,-3.0,0.5499999999999999,0.6999999999999998,0.1499999999999999
1845,G_179,Emotional,unweighted,-3.0,0.11666666666666665,0.16666666666666666,0.05
1846,G_401,Emotional,unweighted,-3.0,0.75,0.7000000000000001,-0.04999999999999993
1847,G_458,Emotional,unweighted,-3.0,0.0,0.0,0.0
1848,G_199,Emotional,unweighted,-3.0,0.9333333333333332,0.8833333333333334,-0.04999999999999982
1849,G_113,Emotional,unweighted,-3.0,0.75,0.7000000000000001,-0.04999999999999993
1850,G_523,Emotional,unweighted,-3.0,0.9,0.9,0.0
1851,G_104,Emotional,unweighted,-3.0,0.049999999999999996,0.15,0.1
1852,H_093,Emotional,unweighted,-3.0,0.36666666666666664,0.35000000000000003,-0.016666666666666607
1853,G_149,Emotional,unweighted,-3.0,0.7333333333333334,0.7000000000000001,-0.033333333333333326
1854,G_240,Emotional,unweighted,-3.0,0.5254385964912281,0.39999999999999997,-0.12543859649122818
1855,G_275,Emotional,unweighted,-3.0,0.15000000000000002,0.5333333333333333,0.3833333333333333
1856,H_002,Emotional,unweighted,-2.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
1857,G_009,Emotional,unweighted,-2.0,0.85,0.7833333333333333,-0.06666666666666665
1858,G_109,Emotional,unweighted,-2.0,0.3,0.5166666666666666,0.21666666666666662
1859,G_044,Emotional,unweighted,-2.0,0.4000000000000001,0.6666666666666666,0.26666666666666655
1860,H_087,Emotional,unweighted,-2.0,0.65,0.5833333333333334,-0.06666666666666665
1861,G_482,Emotional,unweighted,-2.0,0.2333333333333333,0.2833333333333333,0.05000000000000002
1862,G_114,Emotional,unweighted,-2.0,0.4833333333333334,0.6666666666666666,0.18333333333333324
1863,G_227,Emotional,unweighted,-2.0,0.8166666666666668,0.8666666666666666,0.04999999999999982
1864,H_027,Emotional,unweighted,-2.0,0.65,0.5333333333333333,-0.1166666666666667
1865,G_592,Emotional,unweighted,-2.0,0.8166666666666668,0.8166666666666668,0.0
1866,G_195,Emotional,unweighted,-2.0,0.21666666666666665,0.08333333333333333,-0.1333333333333333
1867,G_438,Emotional,unweighted,-2.0,0.0,0.016666666666666666,0.016666666666666666
1868,G_123,Emotional,unweighted,-2.0,0.30000000000000004,0.3,-5.551115123125783e-17
1869,G_163,Emotional,unweighted,-2.0,0.9500000000000001,0.8000000000000002,-0.1499999999999999
1870,G_269,Emotional,unweighted,-2.0,0.20000000000000004,0.2333333333333333,0.03333333333333327
1871,H_088,Emotional,unweighted,-2.0,0.2333333333333333,0.09999999999999999,-0.1333333333333333
1872,G_347,Emotional,unweighted,-2.0,0.6666666666666666,0.7333333333333334,0.06666666666666676
1873,H_023,Emotional,unweighted,-2.0,0.03333333333333333,0.16666666666666666,0.13333333333333333
1874,H_084,Emotional,unweighted,-2.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1875,G_312,Emotional,unweighted,-2.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1876,G_255,Emotional,unweighted,-2.0,0.5499999999999999,0.8166666666666668,0.26666666666666683
